-0,0001505;-0,490035
-0,000150499;-0,489053
-0,0001504979;-0,487973
-0,0001504968;-0,486892
-0,0001504957;-0,485812
-0,0001504946;-0,484731
-0,0001504935;-0,483651
-0,0001504924;-0,482571
-0,0001504913;-0,48149
-0,0001504902;-0,48041
-0,0001504891;-0,479329
-0,000150488;-0,478249
-0,0001504869;-0,477169
-0,0001504858;-0,476088
-0,0001504847;-0,475008
-0,0001504836;-0,473927
-0,0001504825;-0,472847
-0,0001504814;-0,471767
-0,0001504803;-0,470686
-0,0001504792;-0,469606
-0,0001504781;-0,468526
-0,000150477;-0,467445
-0,0001504759;-0,466365
-0,0001504748;-0,465284
-0,0001504737;-0,464204
-0,0001504726;-0,463124
-0,0001504715;-0,462043
-0,0001504704;-0,460963
-0,0001504693;-0,459882
-0,0001504682;-0,458802
-0,0001504671;-0,457722
-0,000150466;-0,456641
-0,0001504649;-0,455561
-0,0001504638;-0,45448
-0,0001504627;-0,4534
-0,0001504616;-0,45232
-0,0001504605;-0,451239
-0,0001504594;-0,450159
-0,0001504583;-0,449078
-0,0001504572;-0,447998
-0,0001504561;-0,446918
-0,000150455;-0,445837
-0,0001504539;-0,444757
-0,0001504528;-0,443677
-0,0001504517;-0,442596
-0,0001504506;-0,441516
-0,0001504495;-0,440435
-0,0001504484;-0,439355
-0,0001504473;-0,438275
-0,0001504462;-0,437194
-0,0001504451;-0,436114
-0,000150444;-0,435033
-0,0001504429;-0,433953
-0,0001504418;-0,432873
-0,0001504407;-0,431792
-0,0001504396;-0,430712
-0,0001504385;-0,429631
-0,0001504374;-0,428551
-0,0001504363;-0,427471
-0,0001504352;-0,42639
-0,0001504341;-0,42531
-0,000150433;-0,42423
-0,0001504319;-0,423149
-0,0001504308;-0,422069
-0,0001504297;-0,420988
-0,0001504286;-0,419908
-0,0001504275;-0,418828
-0,0001504264;-0,417747
-0,0001504253;-0,416667
-0,0001504242;-0,415586
-0,0001504231;-0,414506
-0,000150422;-0,413426
-0,0001504209;-0,412345
-0,0001504198;-0,411265
-0,0001504187;-0,410184
-0,0001504176;-0,409104
-0,0001504165;-0,408024
-0,0001504154;-0,406943
-0,0001504143;-0,405863
-0,0001504132;-0,404782
-0,0001504121;-0,403702
-0,000150411;-0,402622
-0,0001504099;-0,401541
-0,0001504088;-0,400461
-0,0001504077;-0,399381
-0,0001504066;-0,3983
-0,0001504055;-0,39722
-0,0001504044;-0,396139
-0,0001504033;-0,395059
-0,0001504022;-0,393979
-0,0001504011;-0,392898
-0,0001504;-0,391818
-0,0001503989;-0,390737
-0,0001503978;-0,389657
-0,0001503967;-0,388577
-0,0001503956;-0,387496
-0,0001503945;-0,386416
-0,0001503934;-0,385335
-0,0001503923;-0,384255
-0,0001503912;-0,383175
-0,0001503901;-0,382094
-0,000150389;-0,381014
-0,0001503879;-0,379933
-0,0001503868;-0,378853
-0,0001503857;-0,377773
-0,0001503846;-0,376692
-0,0001503835;-0,375612
-0,0001503824;-0,374532
-0,0001503813;-0,373451
-0,0001503802;-0,372371
-0,0001503791;-0,37129
-0,000150378;-0,37021
-0,0001503769;-0,36913
-0,0001503758;-0,368049
-0,0001503747;-0,366969
-0,0001503736;-0,365888
-0,0001503725;-0,364808
-0,0001503714;-0,363728
-0,0001503703;-0,362647
-0,0001503692;-0,361567
-0,0001503681;-0,360486
-0,000150367;-0,359406
-0,0001503659;-0,358326
-0,0001503648;-0,357245
-0,0001503637;-0,356165
-0,0001503626;-0,355084
-0,0001503615;-0,354004
-0,0001503604;-0,352924
-0,0001503593;-0,351843
-0,0001503582;-0,350763
-0,0001503571;-0,349683
-0,000150356;-0,348602
-0,0001503549;-0,347522
-0,0001503538;-0,346441
-0,0001503527;-0,345361
-0,0001503516;-0,344281
-0,0001503505;-0,3432
-0,0001503494;-0,34212
-0,0001503483;-0,341039
-0,0001503472;-0,339959
-0,0001503461;-0,338879
-0,000150345;-0,337798
-0,0001503439;-0,336718
-0,0001503428;-0,335637
-0,0001503417;-0,334557
-0,0001503406;-0,333477
-0,0001503395;-0,332396
-0,0001503384;-0,331316
-0,0001503373;-0,330236
-0,0001503362;-0,329155
-0,0001503351;-0,328075
-0,000150334;-0,326994
-0,0001503329;-0,325914
-0,0001503318;-0,324834
-0,0001503307;-0,323753
-0,0001503296;-0,322673
-0,0001503285;-0,321592
-0,0001503274;-0,320512
-0,0001503263;-0,319432
-0,0001503252;-0,318351
-0,0001503241;-0,317271
-0,000150323;-0,31619
-0,0001503219;-0,31511
-0,0001503208;-0,31403
-0,0001503197;-0,312949
-0,0001503186;-0,311869
-0,0001503175;-0,310788
-0,0001503164;-0,309708
-0,0001503153;-0,308628
