-0,00017;-14,3649
-0,0001696;-14,3629
-0,00016916;-14,3605
-0,00016872;-14,3579
-0,00016828;-14,355
-0,00016784;-14,3517
-0,0001674;-14,348
-0,00016696;-14,3436
-0,00016652;-14,3383
-0,00016608;-14,3317
-0,00016564;-14,3228
-0,00016532;-14,3138
-0,00016508;-14,3043
-0,00016492;-14,2953
-0,0001648;-14,286
-0,00016472;-14,2774
-0,00016464;-14,2654
-0,00016456;-14,2462
-0,00016452;-14,2309
-0,00016448;-14,2088
-0,00016444;-14,178
-0,00016436;-14,1027
-0,00016392;-13,6708
-0,00016348;-13,2386
-0,00016304;-12,8065
-0,0001626;-12,3743
-0,00016216;-11,9422
-0,00016172;-11,51
-0,00016128;-11,0779
-0,00016084;-10,6457
-0,0001604;-10,2136
-0,00015996;-9,78139
-0,00015952;-9,34924
-0,00015908;-8,91708
-0,00015864;-8,48493
-0,0001582;-8,05277
-0,00015776;-7,62061
-0,00015732;-7,18846
-0,00015688;-6,7563
-0,00015644;-6,32414
-0,000156;-5,89199
-0,00015556;-5,45983
-0,00015512;-5,02768
-0,00015468;-4,59552
-0,00015424;-4,16336
-0,0001538;-3,73121
-0,00015336;-3,29905
-0,00015292;-2,86689
-0,00015248;-2,43474
-0,00015204;-2,00258
-0,0001516;-1,57043
-0,00015116;-1,13827
-0,00015072;-0,706113
-0,00015028;-0,273957
-0,00014984;0,158199
-0,0001494;0,590356
-0,00014896;1,02251
-0,00014852;1,45467
-0,00014808;1,88682
-0,00014764;2,31898
-0,0001472;2,75114
-0,00014676;3,18329
-0,00014632;3,61545
-0,00014588;4,04761
-0,00014544;4,47976
-0,000145;4,91192
-0,00014456;5,34407
-0,00014412;5,77623
-0,00014368;6,20839
-0,00014324;6,64054
-0,0001428;7,0727
-0,00014236;7,50486
-0,00014192;7,93701
-0,00014148;8,36917
-0,00014104;8,80132
-0,0001406;9,23348
-0,00014016;9,66564
-0,00013972;10,0978
-0,00013928;10,5299
-0,00013884;10,9621
-0,0001384;11,3943
-0,00013796;11,8264
-0,00013752;12,2586
-0,00013708;12,6907
-0,00013664;13,1229
-0,0001362;13,555
-0,00013576;13,9872
-0,00013564;14,1048
-0,00013556;14,1796
-0,00013552;14,2101
-0,00013548;14,2325
-0,00013544;14,2476
-0,00013536;14,2659
-0,00013528;14,2777
-0,00013516;14,2896
-0,000135;14,3003
-0,00013476;14,3111
-0,00013444;14,3209
-0,000134;14,3303
-0,00013356;14,3373
-0,00013312;14,3427
-0,00013268;14,3472
-0,00013224;14,3511
-0,0001318;14,3545
-0,00013136;14,3574
-0,00013092;14,3601
-0,00013048;14,3625
-0,00013004;14,3647
