-0,1425638017;0,000467338
0,2684367112;0,000467337
0,3877728272;0,000467235
0,5071089432;0,000459562
0,5793863775;0,000441631
0,6517244327;0,000389016
0,709206477;0,00028792
0,7636512836;8,25367e-005
0,8156718687;-0,000322956
0,8709195918;-0,00123726
0,9226171555;-0,00301701
0,976341375;-0,00687456
1,033088024;-0,015845
1,090017545;-0,0361663
1,148227674;-0,0839055
1,192709268;-0,15213
1,227620169;-0,22773
1,262963796;-0,32354
1,300619046;-0,456678
1,354638324;-0,769998
1,361254427;-0,820932
1,374486634;-0,932617
1,378621699;-0,971154
1,380689231;-0,990961
1,381522809;-0,99937
1,381537019;-0,999237
1,381542013;-0,999033
1,381546338;-0,998588
1,381550331;-0,997578
1,381551283;-0,997173
1,381553187;-0,995778
1,381554455;-0,99371
1,38155467;-0,993161
1,381555209;-0,991225
1,381555425;-0,990065
1,381555856;-0,985919
1,38155591;-0,985104
1,381556017;-0,983097
1,381556232;-0,975376
1,381556371;-0,9617
1,381556514;-0,927276
1,381556663;-0,857077
1,381556786;-0,767906
1,381556913;-0,653155
1,381557049;-0,515875
1,381557243;-0,307599
1,381557434;-0,0941983
1,381557817;0,327705
1,381557957;0,379908
1,381558088;0,395738
1,381558148;0,401044
1,381558232;0,406273
1,381558334;0,411552
1,381558455;0,417116
1,381558695;0,42703
1,381559177;0,446317
1,38155989;0,506385
1,381560314;0,784126
1,381560729;0,943305
1,381561021;0,971854
1,381561399;0,977865
1,381561759;0,977201
1,381562395;0,978867
1,381563431;0,984571
1,381565503;0,992749
1,381568483;0,998252
1,381571625;1,00062
1,381577039;1,00209
1,38158204;1,00234
1,381606335;1,00224
1,382338956;1,00228
1,403854974;1,00236
1,426065057;1,00235
1,501827143;1,00153
1,516132586;1,001
1,518039979;1,00084
1,521854763;0,998163
1,521932313;0,99785
1,522087412;0,996617
1,522126187;0,996083
1,522203736;0,994505
1,522223124;0,993916
1,522261899;0,992277
1,522271592;0,991705
1,522295827;0,989748
1,52230552;0,988616
1,522322421;0,985468
1,52233434;0,980976
1,522336109;0,979994
1,522339647;0,977578
1,522345282;0,971175
1,522349847;0,960017
1,522353838;0,937633
1,522357747;0,891003
1,522360885;0,818958
1,522361393;0,803241
1,52236241;0,767204
1,522363951;0,692353
1,522365525;0,564945
1,522365729;0,543418
1,522366138;0,495157
1,522366663;0,414898
1,522366757;0,397652
1,522366944;0,359888
1,522367218;0,290358
1,522367397;0,228471
1,522367584;0,125676
1,522367764;-0,0215584
1,522367938;-0,193348
1,522368122;-0,370928
1,522368229;-0,439844
1,522368286;-0,451467
1,522368323;-0,457145
1,522368366;-0,462656
1,522368427;-0,468989
1,522368549;-0,47932
1,522368677;-0,489479
1,522368819;-0,501657
1,522368966;-0,516592
1,522369138;-0,552286
1,522369326;-0,693611
1,522369511;-0,816851
1,522369724;-0,897791
1,522370001;-0,945239
1,522370266;-0,961272
1,522370644;-0,969063
1,522371098;-0,973123
1,5223719;-0,978994
1,522373392;-0,987253
1,522376377;-0,995713
1,522379599;-0,999353
1,522384195;-1,00117
1,522388854;-1,00157
1,522416594;-1,00134
1,525292256;-1,00138
1,595181226;-1,00152
1,60985385;-1,00139
1,610340773;-1,00128
1,61041205;-1,00052
1,610427936;-0,999924
1,610435224;-0,999215
1,610437091;-0,998705
1,610439728;-0,997236
1,610440484;-0,99653
1,610441678;-0,994651
1,610442206;-0,993227
1,610442832;-0,990057
1,610442917;-0,989384
1,610443088;-0,987707
1,610443366;-0,982866
1,610443525;-0,977028
1,61044367;-0,964322
1,610443802;-0,935364
1,610443946;-0,874445
1,61044408;-0,782563
1,610444196;-0,679891
1,61044433;-0,547615
1,610444496;-0,370977
1,610444687;-0,160719
1,610445013;0,206429
1,610445055;0,251806
1,61044514;0,335221
1,610445187;0,360304
1,610445238;0,374011
1,610445271;0,380283
1,610445323;0,387678
1,61044539;0,395477
1,610445457;0,401221
1,610445531;0,405692
1,610445627;0,410746
1,610445748;0,416471
1,610445991;0,426564
1,610446476;0,446008
1,610447167;0,500532
1,610447596;0,76937
1,610448018;0,940677
1,610448302;0,970466
1,610448687;0,977774
