0;-2,00004
0,0008;-1,36003
0,0023;-0,159922
0,002444469891;-0,0443513
0,002480587364;-0,0154932
0,002505554016;0,000333814
0,002513929226;0,00831248
0,002520218429;0,0171469
0,002522145868;0,0178477
0,002523208841;0,0185712
0,002524335774;0,019473
0,002525317268;0,020269
0,002529010972;0,0232372
0,002542374452;0,0339551
0,002560192426;0,0482278
0,00266710027;0,133787
0,005;2,0003
0,09320762936;2,00036
0,105;2,00036
0,1531722043;0,0732821
0,1545166128;0,0195024
0,1548527149;0,00606178
0,1548986416;0,00423422
0,1549904951;0,00060892
0,1549986628;0,000356288
0,1550149981;3,23376e-006
0,1550317435;-7,37646e-005
0,1550502046;-0,000124257
0,1550703651;-0,000424883
0,1550792673;-0,002799
0,1550842679;-0,0033187
0,1550888765;-0,0034144
0,1550917174;-0,00348919
0,1550954022;-0,00362679
0,1551079302;-0,00413346
0,1551208545;-0,00465322
0,1551467033;-0,00569101
0,1551984008;-0,00776367
0,1553017958;-0,0119042
0,1559005465;-0,0358613
0,205;-2,00004
0,225;-2,00004
0,2272668519;-0,186442
0,2274859524;-0,0111782
0,2274896067;-0,00838814
0,2274969154;-0,00279782
0,2275005606;-0,000541778
0,2275039028;0,000248492
0,2275070187;0,000434756
0,2275114147;0,000627646
0,2275141213;0,00076456
0,2275157036;0,00483937
0,2275174639;0,0157534
0,2275179521;0,0152084
0,2275182687;0,014881
0,2275184559;0,0148433
0,2275187143;0,0149517
0,2275189951;0,0151623
0,2275196562;0,0157123
0,2275202141;0,0161652
0,2275228716;0,0183041
0,227525955;0,0207833
0,2275321219;0,0257354
0,2275444558;0,0356245
0,2275691235;0,0553798
0,2277112301;0,169097
0,23;2,0003
0,2458881127;2,00036
0,33;2,00036
0,3791921074;0,0324834
0,3797422566;0,0104799
0,3799432889;0,00245142
0,3799647648;0,00161487
0,3800077164;7,45171e-005
0,380028139;-6,43073e-005
0,3800500746;-0,000124256
0,3800682726;-0,000377307
0,3800772849;-0,0027031
0,380082176;-0,00323441
0,3800866956;-0,00332955
0,3800896229;-0,00340543
0,3800931424;-0,00353595
0,3801056517;-0,00404178
0,3801184563;-0,00455688
0,3801440654;-0,00558521
0,3801952836;-0,00763881
0,3802977199;-0,0117411
0,380887535;-0,0353408
0,43;-2,00004
0,45;-2,00004
0,4522668519;-0,186442
0,4524859524;-0,0111782
0,4524896068;-0,00838812
0,4524969155;-0,0027978
0,4525005606;-0,000541768
0,4525039028;0,000248493
0,4525070187;0,000434757
0,4525114147;0,000627645
0,4525141213;0,000764557
0,4525157036;0,00483927
0,4525174639;0,0157534
0,4525179521;0,0152084
0,4525182687;0,014881
0,4525184559;0,0148434
0,4525187143;0,0149517
0,4525189951;0,0151623
0,4525196562;0,0157123
0,4525202141;0,0161652
0,4525228716;0,0183041
0,4525259551;0,0207833
0,452532122;0,0257355
0,4525444559;0,0356246
0,4525691236;0,0553799
0,4527112305;0,169097
0,455;2,0003
0,4708880432;2,00036
0,555;2,00036
0,6041923733;0,0324728
0,604742524;0,0104692
0,6049435609;0,00244059
0,6049650398;0,0016041
0,6050079977;6,82988e-005
0,6050284092;-6,50255e-005
0,6050502944;-0,000124936
0,6050681373;-0,000367201
0,6050770495;-0,00267413
0,605081891;-0,00322322
0,6050863825;-0,00331903
0,6050892475;-0,00339116
0,6050927171;-0,00351882
0,6051049495;-0,0040135
0,6051174945;-0,00451824
0,6051425847;-0,00552579
0,605192765;-0,00753789
0,6052931256;-0,0115572
0,6058741174;-0,034804
0,655;-2,00004
0,675;-2,00004
0,6772668519;-0,186442
0,6774859524;-0,0111782
0,6774896068;-0,00838812
0,6774969155;-0,0027978
0,6775005606;-0,000541768
0,6775039028;0,000248493
0,6775070187;0,000434757
0,6775114147;0,000627645
0,6775141213;0,000764557
0,6775157036;0,00483927
0,6775174639;0,0157534
0,6775179521;0,0152084
0,6775182687;0,014881
0,6775184559;0,0148434
0,6775187143;0,0149517
0,6775189951;0,0151623
0,6775196562;0,0157123
0,6775202141;0,0161652
0,6775228716;0,0183041
0,6775259551;0,0207833
0,677532122;0,0257355
0,6775444559;0,0356246
0,6775691236;0,0553799
0,6777112305;0,169097
0,68;2,0003
0,6958880435;2,00036
0,78;2,00036
0,8291923723;0,0324728
0,829742523;0,0104693
0,8299435599;0,00244063
0,8299650388;0,00160414
0,8300079967;6,83201e-005
0,8300284083;-6,5023e-005
0,8300502937;-0,000124933
0,8300681378;-0,000367233
0,8300770503;-0,00267423
0,8300818919;-0,00322326
0,8300863835;-0,00331907
0,8300892487;-0,00339121
0,8300927185;-0,00351888
0,8301049518;-0,00401359
0,8301174976;-0,00451836
0,8301425894;-0,00552598
0,8301927729;-0,00753821
0,83029314;-0,0115577
0,8308741595;-0,0348057
0,88;-2,00004
0,9;-2,00004
0,9022668519;-0,186442
0,9024859524;-0,0111782
0,9024896068;-0,00838812
0,9024969155;-0,0027978
0,9025005606;-0,000541768
0,9025039028;0,000248493
0,9025070187;0,000434757
0,9025114147;0,000627645
0,9025141213;0,000764557
0,9025157036;0,00483927
0,9025174639;0,0157534
0,9025179521;0,0152084
0,9025182687;0,014881
0,9025184559;0,0148434
0,9025187143;0,0149517
0,9025189951;0,0151623
0,9025196562;0,0157123
0,9025202141;0,0161652
0,9025228716;0,0183041
0,9025259551;0,0207833
0,902532122;0,0257355
0,9025444559;0,0356246
0,9025691236;0,0553799
0,9027112305;0,169097
0,905;2,0003
0,9208880435;2,00036
1;2,00036
